filepath,dominant,all_labels,dominant_clean,coarse_label
images_fer2013/train/sad/Training_57803821.jpg,,,,sad
images_fer2013/train/sad/Training_77375068.jpg,,,,sad
images_fer2013/train/sad/Training_54740851.jpg,,,,sad
images_fer2013/train/sad/Training_79051384.jpg,,,,sad
images_fer2013/train/sad/Training_58752158.jpg,,,,sad
images_fer2013/train/sad/Training_16373673.jpg,,,,sad
images_fer2013/train/sad/Training_61459765.jpg,,,,sad
images_fer2013/train/sad/Training_44917950.jpg,,,,sad
images_fer2013/train/sad/Training_69827762.jpg,,,,sad
images_fer2013/train/sad/Training_80579424.jpg,,,,sad
images_fer2013/train/sad/Training_29816501.jpg,,,,sad
images_fer2013/train/sad/Training_9850190.jpg,,,,sad
images_fer2013/train/sad/Training_95537304.jpg,,,,sad
images_fer2013/train/sad/Training_14877535.jpg,,,,sad
images_fer2013/train/sad/Training_16553115.jpg,,,,sad
images_fer2013/train/sad/Training_35719353.jpg,,,,sad
images_fer2013/train/sad/Training_16639360.jpg,,,,sad
images_fer2013/train/sad/Training_39018855.jpg,,,,sad
images_fer2013/train/sad/Training_66801083.jpg,,,,sad
images_fer2013/train/sad/Training_94905358.jpg,,,,sad
images_fer2013/train/sad/Training_94603318.jpg,,,,sad
images_fer2013/train/sad/Training_98799859.jpg,,,,sad
images_fer2013/train/sad/Training_83474295.jpg,,,,sad
images_fer2013/train/sad/Training_27748325.jpg,,,,sad
images_fer2013/train/sad/Training_26010996.jpg,,,,sad
images_fer2013/train/sad/Training_45947453.jpg,,,,sad
images_fer2013/train/sad/Training_27470164.jpg,,,,sad
images_fer2013/train/sad/Training_94248313.jpg,,,,sad
images_fer2013/train/sad/Training_23489963.jpg,,,,sad
images_fer2013/train/sad/Training_14064486.jpg,,,,sad
images_fer2013/train/sad/Training_27048181.jpg,,,,sad
images_fer2013/train/sad/Training_18925617.jpg,,,,sad
images_fer2013/train/sad/Training_98365626.jpg,,,,sad
images_fer2013/train/sad/Training_87105387.jpg,,,,sad
images_fer2013/train/sad/Training_5161157.jpg,,,,sad
images_fer2013/train/sad/Training_23016278.jpg,,,,sad
images_fer2013/train/sad/Training_10659901.jpg,,,,sad
images_fer2013/train/sad/Training_75543932.jpg,,,,sad
images_fer2013/train/sad/Training_1369050.jpg,,,,sad
images_fer2013/train/sad/Training_10449200.jpg,,,,sad
images_fer2013/train/sad/Training_92476314.jpg,,,,sad
images_fer2013/train/sad/Training_13640096.jpg,,,,sad
images_fer2013/train/sad/Training_63405703.jpg,,,,sad
images_fer2013/train/sad/Training_84318164.jpg,,,,sad
images_fer2013/train/sad/Training_43539891.jpg,,,,sad
images_fer2013/train/sad/Training_37401450.jpg,,,,sad
images_fer2013/train/sad/Training_89372355.jpg,,,,sad
images_fer2013/train/sad/Training_30467014.jpg,,,,sad
images_fer2013/train/sad/Training_64409363.jpg,,,,sad
images_fer2013/train/sad/Training_90318206.jpg,,,,sad
images_fer2013/train/sad/Training_60988703.jpg,,,,sad
images_fer2013/train/sad/Training_49739325.jpg,,,,sad
images_fer2013/train/sad/Training_66270296.jpg,,,,sad
images_fer2013/train/sad/Training_47543837.jpg,,,,sad
images_fer2013/train/sad/Training_50561917.jpg,,,,sad
images_fer2013/train/sad/Training_87023803.jpg,,,,sad
images_fer2013/train/sad/Training_65158964.jpg,,,,sad
images_fer2013/train/sad/Training_54102554.jpg,,,,sad
images_fer2013/train/sad/Training_836345.jpg,,,,sad
images_fer2013/train/sad/Training_73569064.jpg,,,,sad
images_fer2013/train/sad/Training_71488385.jpg,,,,sad
images_fer2013/train/sad/Training_1715387.jpg,,,,sad
images_fer2013/train/sad/Training_80695781.jpg,,,,sad
images_fer2013/train/sad/Training_52216603.jpg,,,,sad
images_fer2013/train/sad/Training_39308156.jpg,,,,sad
images_fer2013/train/sad/Training_22964811.jpg,,,,sad
images_fer2013/train/sad/Training_40233889.jpg,,,,sad
images_fer2013/train/sad/Training_87299300.jpg,,,,sad
images_fer2013/train/sad/Training_26404725.jpg,,,,sad
images_fer2013/train/sad/Training_79598993.jpg,,,,sad
images_fer2013/train/sad/Training_90106731.jpg,,,,sad
images_fer2013/train/sad/Training_396906.jpg,,,,sad
images_fer2013/train/sad/Training_53014408.jpg,,,,sad
images_fer2013/train/sad/Training_82783771.jpg,,,,sad
images_fer2013/train/sad/Training_91624384.jpg,,,,sad
images_fer2013/train/sad/Training_13524796.jpg,,,,sad
images_fer2013/train/sad/Training_60304666.jpg,,,,sad
images_fer2013/train/sad/Training_81959322.jpg,,,,sad
images_fer2013/train/sad/Training_17469349.jpg,,,,sad
images_fer2013/train/sad/Training_44598222.jpg,,,,sad
images_fer2013/train/sad/Training_55242236.jpg,,,,sad
images_fer2013/train/sad/Training_7209166.jpg,,,,sad
images_fer2013/train/sad/Training_6338087.jpg,,,,sad
images_fer2013/train/sad/Training_15420657.jpg,,,,sad
images_fer2013/train/sad/Training_24094791.jpg,,,,sad
images_fer2013/train/sad/Training_28054112.jpg,,,,sad
images_fer2013/train/sad/Training_87859907.jpg,,,,sad
images_fer2013/train/sad/Training_3785885.jpg,,,,sad
images_fer2013/train/sad/Training_53034929.jpg,,,,sad
images_fer2013/train/sad/Training_22908074.jpg,,,,sad
images_fer2013/train/sad/Training_73972027.jpg,,,,sad
images_fer2013/train/sad/Training_77080138.jpg,,,,sad
images_fer2013/train/sad/Training_37733665.jpg,,,,sad
images_fer2013/train/sad/Training_57822554.jpg,,,,sad
images_fer2013/train/sad/Training_50600363.jpg,,,,sad
images_fer2013/train/sad/Training_83654301.jpg,,,,sad
images_fer2013/train/sad/Training_7549724.jpg,,,,sad
images_fer2013/train/sad/Training_73230439.jpg,,,,sad
images_fer2013/train/sad/Training_99943858.jpg,,,,sad
images_fer2013/train/sad/Training_59073436.jpg,,,,sad
images_fer2013/train/sad/Training_43822346.jpg,,,,sad
images_fer2013/train/sad/Training_65338797.jpg,,,,sad
images_fer2013/train/sad/Training_79467007.jpg,,,,sad
images_fer2013/train/sad/Training_6520336.jpg,,,,sad
images_fer2013/train/sad/Training_98589629.jpg,,,,sad
images_fer2013/train/sad/Training_98281984.jpg,,,,sad
images_fer2013/train/sad/Training_50524292.jpg,,,,sad
images_fer2013/train/sad/Training_82304403.jpg,,,,sad
images_fer2013/train/sad/Training_37478421.jpg,,,,sad
images_fer2013/train/sad/Training_40250452.jpg,,,,sad
images_fer2013/train/sad/Training_64172269.jpg,,,,sad
images_fer2013/train/sad/Training_71296493.jpg,,,,sad
images_fer2013/train/sad/Training_83581221.jpg,,,,sad
images_fer2013/train/sad/Training_72654049.jpg,,,,sad
images_fer2013/train/sad/Training_88457267.jpg,,,,sad
images_fer2013/train/sad/Training_88382167.jpg,,,,sad
images_fer2013/train/sad/Training_577975.jpg,,,,sad
images_fer2013/train/sad/Training_21209759.jpg,,,,sad
images_fer2013/train/sad/Training_54369402.jpg,,,,sad
images_fer2013/train/sad/Training_65930243.jpg,,,,sad
images_fer2013/train/sad/Training_35727900.jpg,,,,sad
images_fer2013/train/sad/Training_50722115.jpg,,,,sad
images_fer2013/train/sad/Training_18351590.jpg,,,,sad
images_fer2013/train/sad/Training_60760843.jpg,,,,sad
images_fer2013/train/sad/Training_31275952.jpg,,,,sad
images_fer2013/train/sad/Training_38966349.jpg,,,,sad
images_fer2013/train/sad/Training_40912931.jpg,,,,sad
images_fer2013/train/sad/Training_41607601.jpg,,,,sad
images_fer2013/train/sad/Training_6748595.jpg,,,,sad
images_fer2013/train/sad/Training_59252859.jpg,,,,sad
images_fer2013/train/sad/Training_65220319.jpg,,,,sad
images_fer2013/train/sad/Training_63169349.jpg,,,,sad
images_fer2013/train/sad/Training_59183276.jpg,,,,sad
images_fer2013/train/sad/Training_60467399.jpg,,,,sad
images_fer2013/train/sad/Training_88605994.jpg,,,,sad
images_fer2013/train/sad/Training_31497959.jpg,,,,sad
images_fer2013/train/sad/Training_6248038.jpg,,,,sad
images_fer2013/train/sad/Training_45125456.jpg,,,,sad
images_fer2013/train/sad/Training_98849279.jpg,,,,sad
images_fer2013/train/sad/Training_35326396.jpg,,,,sad
images_fer2013/train/sad/Training_31420739.jpg,,,,sad
images_fer2013/train/sad/Training_17399021.jpg,,,,sad
images_fer2013/train/sad/Training_28593309.jpg,,,,sad
images_fer2013/train/sad/Training_52723880.jpg,,,,sad
images_fer2013/train/sad/Training_31346618.jpg,,,,sad
images_fer2013/train/sad/Training_24759779.jpg,,,,sad
images_fer2013/train/sad/Training_9621403.jpg,,,,sad
images_fer2013/train/sad/Training_18740454.jpg,,,,sad
images_fer2013/train/sad/Training_75008092.jpg,,,,sad
images_fer2013/train/sad/Training_95517957.jpg,,,,sad
images_fer2013/train/sad/Training_65792953.jpg,,,,sad
images_fer2013/train/sad/Training_63676783.jpg,,,,sad
images_fer2013/train/sad/Training_46471993.jpg,,,,sad
images_fer2013/train/sad/Training_49446992.jpg,,,,sad
images_fer2013/train/sad/Training_23342135.jpg,,,,sad
images_fer2013/train/sad/Training_4071905.jpg,,,,sad
images_fer2013/train/sad/Training_97221623.jpg,,,,sad
images_fer2013/train/sad/Training_64569680.jpg,,,,sad
images_fer2013/train/sad/Training_60665293.jpg,,,,sad
images_fer2013/train/sad/Training_13732213.jpg,,,,sad
images_fer2013/train/sad/Training_53683664.jpg,,,,sad
images_fer2013/train/sad/Training_75787895.jpg,,,,sad
images_fer2013/train/sad/Training_96627207.jpg,,,,sad
images_fer2013/train/sad/Training_38643881.jpg,,,,sad
images_fer2013/train/sad/Training_72611844.jpg,,,,sad
images_fer2013/train/sad/Training_58158149.jpg,,,,sad
images_fer2013/train/sad/Training_93007220.jpg,,,,sad
images_fer2013/train/sad/Training_72163737.jpg,,,,sad
images_fer2013/train/sad/Training_92361552.jpg,,,,sad
images_fer2013/train/sad/Training_68482325.jpg,,,,sad
images_fer2013/train/sad/Training_24870123.jpg,,,,sad
images_fer2013/train/sad/Training_2980405.jpg,,,,sad
images_fer2013/train/sad/Training_46926305.jpg,,,,sad
images_fer2013/train/sad/Training_28852731.jpg,,,,sad
images_fer2013/train/sad/Training_75848425.jpg,,,,sad
images_fer2013/train/sad/Training_78306602.jpg,,,,sad
images_fer2013/train/sad/Training_11306276.jpg,,,,sad
images_fer2013/train/sad/Training_19403788.jpg,,,,sad
images_fer2013/train/sad/Training_94283842.jpg,,,,sad
images_fer2013/train/sad/Training_93581503.jpg,,,,sad
images_fer2013/train/sad/Training_35587844.jpg,,,,sad
images_fer2013/train/sad/Training_79713448.jpg,,,,sad
images_fer2013/train/sad/Training_13570729.jpg,,,,sad
images_fer2013/train/sad/Training_66967267.jpg,,,,sad
images_fer2013/train/sad/Training_27946658.jpg,,,,sad
images_fer2013/train/sad/Training_76527846.jpg,,,,sad
images_fer2013/train/sad/Training_18256189.jpg,,,,sad
images_fer2013/train/sad/Training_18870788.jpg,,,,sad
images_fer2013/train/sad/Training_44154743.jpg,,,,sad
images_fer2013/train/sad/Training_52780911.jpg,,,,sad
images_fer2013/train/sad/Training_83021102.jpg,,,,sad
images_fer2013/train/sad/Training_50558563.jpg,,,,sad
images_fer2013/train/sad/Training_35476659.jpg,,,,sad
images_fer2013/train/sad/Training_6273119.jpg,,,,sad
images_fer2013/train/sad/Training_25007159.jpg,,,,sad
images_fer2013/train/sad/Training_37065724.jpg,,,,sad
images_fer2013/train/sad/Training_52654017.jpg,,,,sad
images_fer2013/train/sad/Training_35503985.jpg,,,,sad
images_fer2013/train/sad/Training_46771334.jpg,,,,sad
images_fer2013/train/sad/Training_55782384.jpg,,,,sad
images_fer2013/train/sad/Training_72346725.jpg,,,,sad
images_fer2013/train/sad/Training_32885116.jpg,,,,sad
images_fer2013/train/sad/Training_26545142.jpg,,,,sad
images_fer2013/train/sad/Training_66092447.jpg,,,,sad
images_fer2013/train/sad/Training_28981031.jpg,,,,sad
images_fer2013/train/sad/Training_98740254.jpg,,,,sad
images_fer2013/train/sad/Training_45882493.jpg,,,,sad
images_fer2013/train/sad/Training_10408895.jpg,,,,sad
images_fer2013/train/sad/Training_98546879.jpg,,,,sad
images_fer2013/train/sad/Training_96541304.jpg,,,,sad
images_fer2013/train/sad/Training_5784949.jpg,,,,sad
images_fer2013/train/sad/Training_21618514.jpg,,,,sad
images_fer2013/train/sad/Training_49053577.jpg,,,,sad
images_fer2013/train/sad/Training_54825179.jpg,,,,sad
images_fer2013/train/sad/Training_80704106.jpg,,,,sad
images_fer2013/train/sad/Training_34723720.jpg,,,,sad
images_fer2013/train/sad/Training_58003367.jpg,,,,sad
images_fer2013/train/sad/Training_63688918.jpg,,,,sad
images_fer2013/train/sad/Training_74502717.jpg,,,,sad
images_fer2013/train/sad/Training_6529266.jpg,,,,sad
images_fer2013/train/sad/Training_35932860.jpg,,,,sad
images_fer2013/train/sad/Training_65516023.jpg,,,,sad
images_fer2013/train/sad/Training_67277941.jpg,,,,sad
images_fer2013/train/sad/Training_18662583.jpg,,,,sad
images_fer2013/train/sad/Training_8447007.jpg,,,,sad
images_fer2013/train/sad/Training_10642717.jpg,,,,sad
images_fer2013/train/sad/Training_74660658.jpg,,,,sad
images_fer2013/train/sad/Training_85640617.jpg,,,,sad
images_fer2013/train/sad/Training_59509019.jpg,,,,sad
images_fer2013/train/sad/Training_29685598.jpg,,,,sad
images_fer2013/train/sad/Training_62331112.jpg,,,,sad
images_fer2013/train/sad/Training_12430540.jpg,,,,sad
images_fer2013/train/sad/Training_72469576.jpg,,,,sad
images_fer2013/train/sad/Training_17067019.jpg,,,,sad
images_fer2013/train/sad/Training_63388292.jpg,,,,sad
images_fer2013/train/sad/Training_38345550.jpg,,,,sad
images_fer2013/train/sad/Training_34443905.jpg,,,,sad
images_fer2013/train/sad/Training_39739035.jpg,,,,sad
images_fer2013/train/sad/Training_30529781.jpg,,,,sad
images_fer2013/train/sad/Training_62983628.jpg,,,,sad
images_fer2013/train/sad/Training_60054163.jpg,,,,sad
images_fer2013/train/fear/Training_19995150.jpg,,,,confused
images_fer2013/train/fear/Training_84637793.jpg,,,,confused
images_fer2013/train/fear/Training_46261450.jpg,,,,confused
images_fer2013/train/fear/Training_19743641.jpg,,,,confused
images_fer2013/train/fear/Training_19059324.jpg,,,,confused
images_fer2013/train/fear/Training_34156894.jpg,,,,confused
images_fer2013/train/fear/Training_12851506.jpg,,,,confused
images_fer2013/train/fear/Training_6691164.jpg,,,,confused
images_fer2013/train/fear/Training_46713557.jpg,,,,confused
images_fer2013/train/fear/Training_34652895.jpg,,,,confused
images_fer2013/train/fear/Training_95888749.jpg,,,,confused
images_fer2013/train/fear/Training_31486508.jpg,,,,confused
images_fer2013/train/fear/Training_92024508.jpg,,,,confused
images_fer2013/train/fear/Training_78201389.jpg,,,,confused
images_fer2013/train/fear/Training_96081331.jpg,,,,confused
images_fer2013/train/fear/Training_9452048.jpg,,,,confused
images_fer2013/train/fear/Training_18647054.jpg,,,,confused
images_fer2013/train/fear/Training_68007328.jpg,,,,confused
images_fer2013/train/fear/Training_79481389.jpg,,,,confused
images_fer2013/train/fear/Training_85793456.jpg,,,,confused
images_fer2013/train/fear/Training_52792854.jpg,,,,confused
images_fer2013/train/fear/Training_58621409.jpg,,,,confused
images_fer2013/train/fear/Training_58545645.jpg,,,,confused
images_fer2013/train/fear/Training_78276840.jpg,,,,confused
images_fer2013/train/fear/Training_56481426.jpg,,,,confused
images_fer2013/train/fear/Training_40274462.jpg,,,,confused
images_fer2013/train/fear/Training_56292167.jpg,,,,confused
images_fer2013/train/fear/Training_4291501.jpg,,,,confused
images_fer2013/train/fear/Training_67109543.jpg,,,,confused
images_fer2013/train/fear/Training_60569781.jpg,,,,confused
images_fer2013/train/fear/Training_56665056.jpg,,,,confused
images_fer2013/train/fear/Training_661783.jpg,,,,confused
images_fer2013/train/fear/Training_20072856.jpg,,,,confused
images_fer2013/train/fear/Training_12774412.jpg,,,,confused
images_fer2013/train/fear/Training_54627839.jpg,,,,confused
images_fer2013/train/fear/Training_46762806.jpg,,,,confused
images_fer2013/train/fear/Training_1766985.jpg,,,,confused
images_fer2013/train/fear/Training_94692545.jpg,,,,confused
images_fer2013/train/fear/Training_31150839.jpg,,,,confused
images_fer2013/train/fear/Training_19504798.jpg,,,,confused
images_fer2013/train/fear/Training_22868376.jpg,,,,confused
images_fer2013/train/fear/Training_79747014.jpg,,,,confused
images_fer2013/train/fear/Training_64865562.jpg,,,,confused
images_fer2013/train/fear/Training_35471107.jpg,,,,confused
images_fer2013/train/fear/Training_59300069.jpg,,,,confused
images_fer2013/train/fear/Training_56753043.jpg,,,,confused
images_fer2013/train/fear/Training_13829541.jpg,,,,confused
images_fer2013/train/fear/Training_66357584.jpg,,,,confused
images_fer2013/train/fear/Training_52609889.jpg,,,,confused
images_fer2013/train/fear/Training_7427386.jpg,,,,confused
images_fer2013/train/fear/Training_94686281.jpg,,,,confused
images_fer2013/train/fear/Training_25575090.jpg,,,,confused
images_fer2013/train/fear/Training_42781717.jpg,,,,confused
images_fer2013/train/fear/Training_3812243.jpg,,,,confused
images_fer2013/train/fear/Training_54024602.jpg,,,,confused
images_fer2013/train/fear/Training_40653996.jpg,,,,confused
images_fer2013/train/fear/Training_30944314.jpg,,,,confused
images_fer2013/train/fear/Training_93147147.jpg,,,,confused
images_fer2013/train/fear/Training_1440087.jpg,,,,confused
images_fer2013/train/fear/Training_19290361.jpg,,,,confused
images_fer2013/train/fear/Training_50789172.jpg,,,,confused
images_fer2013/train/fear/Training_33289972.jpg,,,,confused
images_fer2013/train/fear/Training_20369835.jpg,,,,confused
images_fer2013/train/fear/Training_43774716.jpg,,,,confused
images_fer2013/train/fear/Training_4324027.jpg,,,,confused
images_fer2013/train/fear/Training_12767095.jpg,,,,confused
images_fer2013/train/fear/Training_13611558.jpg,,,,confused
images_fer2013/train/fear/Training_92351271.jpg,,,,confused
images_fer2013/train/fear/Training_37561357.jpg,,,,confused
images_fer2013/train/fear/Training_3394757.jpg,,,,confused
images_fer2013/train/fear/Training_50917948.jpg,,,,confused
images_fer2013/train/fear/Training_11361431.jpg,,,,confused
images_fer2013/train/fear/Training_24645349.jpg,,,,confused
images_fer2013/train/fear/Training_19175584.jpg,,,,confused
images_fer2013/train/fear/Training_79911071.jpg,,,,confused
images_fer2013/train/fear/Training_13818171.jpg,,,,confused
images_fer2013/train/fear/Training_23161003.jpg,,,,confused
images_fer2013/train/fear/Training_3816810.jpg,,,,confused
images_fer2013/train/fear/Training_98348021.jpg,,,,confused
images_fer2013/train/fear/Training_68513545.jpg,,,,confused
images_fer2013/train/fear/Training_16796558.jpg,,,,confused
images_fer2013/train/fear/Training_70482016.jpg,,,,confused
images_fer2013/train/fear/Training_67095352.jpg,,,,confused
images_fer2013/train/fear/Training_77545288.jpg,,,,confused
images_fer2013/train/fear/Training_46986960.jpg,,,,confused
images_fer2013/train/fear/Training_68593351.jpg,,,,confused
images_fer2013/train/fear/Training_81971844.jpg,,,,confused
images_fer2013/train/fear/Training_95779020.jpg,,,,confused
images_fer2013/train/fear/Training_24163102.jpg,,,,confused
images_fer2013/train/fear/Training_50157253.jpg,,,,confused
images_fer2013/train/fear/Training_29241481.jpg,,,,confused
images_fer2013/train/fear/Training_31032689.jpg,,,,confused
images_fer2013/train/fear/Training_37569938.jpg,,,,confused
images_fer2013/train/fear/Training_8907474.jpg,,,,confused
images_fer2013/train/fear/Training_91744656.jpg,,,,confused
images_fer2013/train/fear/Training_27408004.jpg,,,,confused
images_fer2013/train/fear/Training_42531124.jpg,,,,confused
images_fer2013/train/fear/Training_58618883.jpg,,,,confused
images_fer2013/train/fear/Training_89643824.jpg,,,,confused
images_fer2013/train/fear/Training_69804558.jpg,,,,confused
images_fer2013/train/fear/Training_57189775.jpg,,,,confused
images_fer2013/train/fear/Training_44857997.jpg,,,,confused
images_fer2013/train/fear/Training_20840877.jpg,,,,confused
images_fer2013/train/fear/Training_85307822.jpg,,,,confused
images_fer2013/train/fear/Training_66800811.jpg,,,,confused
images_fer2013/train/fear/Training_19943338.jpg,,,,confused
images_fer2013/train/fear/Training_36946276.jpg,,,,confused
images_fer2013/train/fear/Training_60337277.jpg,,,,confused
images_fer2013/train/fear/Training_36906652.jpg,,,,confused
images_fer2013/train/fear/Training_68099104.jpg,,,,confused
images_fer2013/train/fear/Training_78394796.jpg,,,,confused
images_fer2013/train/fear/Training_48931045.jpg,,,,confused
images_fer2013/train/fear/Training_69799062.jpg,,,,confused
images_fer2013/train/fear/Training_40084891.jpg,,,,confused
images_fer2013/train/fear/Training_87124147.jpg,,,,confused
images_fer2013/train/fear/Training_18813801.jpg,,,,confused
images_fer2013/train/fear/Training_67637966.jpg,,,,confused
images_fer2013/train/fear/Training_99094998.jpg,,,,confused
images_fer2013/train/fear/Training_31044535.jpg,,,,confused
images_fer2013/train/fear/Training_39107560.jpg,,,,confused
images_fer2013/train/fear/Training_78760437.jpg,,,,confused
images_fer2013/train/fear/Training_83789623.jpg,,,,confused
images_fer2013/train/fear/Training_64404878.jpg,,,,confused
images_fer2013/train/fear/Training_58638951.jpg,,,,confused
images_fer2013/train/fear/Training_8854548.jpg,,,,confused
images_fer2013/train/fear/Training_17375537.jpg,,,,confused
images_fer2013/train/fear/Training_84827748.jpg,,,,confused
images_fer2013/train/fear/Training_7302981.jpg,,,,confused
images_fer2013/train/fear/Training_77272441.jpg,,,,confused
images_fer2013/train/fear/Training_94963576.jpg,,,,confused
images_fer2013/train/fear/Training_83212187.jpg,,,,confused
images_fer2013/train/fear/Training_40903603.jpg,,,,confused
images_fer2013/train/fear/Training_27213468.jpg,,,,confused
images_fer2013/train/fear/Training_49532548.jpg,,,,confused
images_fer2013/train/fear/Training_89684349.jpg,,,,confused
images_fer2013/train/fear/Training_11066640.jpg,,,,confused
images_fer2013/train/fear/Training_99107897.jpg,,,,confused
images_fer2013/train/fear/Training_4557046.jpg,,,,confused
images_fer2013/train/fear/Training_21461103.jpg,,,,confused
images_fer2013/train/fear/Training_43230822.jpg,,,,confused
images_fer2013/train/fear/Training_3489776.jpg,,,,confused
images_fer2013/train/fear/Training_35499900.jpg,,,,confused
images_fer2013/train/fear/Training_71858736.jpg,,,,confused
images_fer2013/train/fear/Training_37838494.jpg,,,,confused
images_fer2013/train/fear/Training_69812475.jpg,,,,confused
images_fer2013/train/fear/Training_45265549.jpg,,,,confused
images_fer2013/train/fear/Training_77155090.jpg,,,,confused
images_fer2013/train/fear/Training_26052772.jpg,,,,confused
images_fer2013/train/fear/Training_56647341.jpg,,,,confused
images_fer2013/train/fear/Training_88660457.jpg,,,,confused
images_fer2013/train/fear/Training_33926375.jpg,,,,confused
images_fer2013/train/fear/Training_85202797.jpg,,,,confused
images_fer2013/train/fear/Training_53176243.jpg,,,,confused
images_fer2013/train/fear/Training_92733372.jpg,,,,confused
images_fer2013/train/fear/Training_36695436.jpg,,,,confused
images_fer2013/train/fear/Training_37744422.jpg,,,,confused
images_fer2013/train/fear/Training_51359688.jpg,,,,confused
images_fer2013/train/fear/Training_75223274.jpg,,,,confused
images_fer2013/train/fear/Training_28572886.jpg,,,,confused
images_fer2013/train/fear/Training_20230766.jpg,,,,confused
images_fer2013/train/fear/Training_98529652.jpg,,,,confused
images_fer2013/train/fear/Training_15309290.jpg,,,,confused
images_fer2013/train/fear/Training_58938805.jpg,,,,confused
images_fer2013/train/fear/Training_78453520.jpg,,,,confused
images_fer2013/train/fear/Training_20448492.jpg,,,,confused
images_fer2013/train/fear/Training_19824639.jpg,,,,confused
images_fer2013/train/fear/Training_40194659.jpg,,,,confused
images_fer2013/train/fear/Training_85698853.jpg,,,,confused
images_fer2013/train/fear/Training_86323976.jpg,,,,confused
images_fer2013/train/fear/Training_71690796.jpg,,,,confused
images_fer2013/train/fear/Training_72945974.jpg,,,,confused
images_fer2013/train/fear/Training_32735149.jpg,,,,confused
images_fer2013/train/fear/Training_79338230.jpg,,,,confused
images_fer2013/train/fear/Training_15929023.jpg,,,,confused
images_fer2013/train/fear/Training_79788062.jpg,,,,confused
images_fer2013/train/fear/Training_46743995.jpg,,,,confused
images_fer2013/train/fear/Training_55384877.jpg,,,,confused
images_fer2013/train/fear/Training_82851784.jpg,,,,confused
images_fer2013/train/fear/Training_64471799.jpg,,,,confused
images_fer2013/train/fear/Training_4495850.jpg,,,,confused
images_fer2013/train/fear/Training_28089800.jpg,,,,confused
images_fer2013/train/fear/Training_71160831.jpg,,,,confused
images_fer2013/train/fear/Training_33739300.jpg,,,,confused
images_fer2013/train/fear/Training_33162639.jpg,,,,confused
images_fer2013/train/fear/Training_83871755.jpg,,,,confused
images_fer2013/train/fear/Training_55602615.jpg,,,,confused
images_fer2013/train/fear/Training_19783074.jpg,,,,confused
images_fer2013/train/fear/Training_21849979.jpg,,,,confused
images_fer2013/train/fear/Training_29487688.jpg,,,,confused
images_fer2013/train/fear/Training_20464018.jpg,,,,confused
images_fer2013/train/fear/Training_56590700.jpg,,,,confused
images_fer2013/train/fear/Training_97973624.jpg,,,,confused
images_fer2013/train/fear/Training_46547430.jpg,,,,confused
images_fer2013/train/fear/Training_60749826.jpg,,,,confused
images_fer2013/train/fear/Training_16868498.jpg,,,,confused
images_fer2013/train/fear/Training_45822371.jpg,,,,confused
images_fer2013/train/fear/Training_63022998.jpg,,,,confused
images_fer2013/train/fear/Training_66537980.jpg,,,,confused
images_fer2013/train/fear/Training_80248493.jpg,,,,confused
images_fer2013/train/fear/Training_54217503.jpg,,,,confused
images_fer2013/train/fear/Training_5343551.jpg,,,,confused
images_fer2013/train/fear/Training_12776748.jpg,,,,confused
images_fer2013/train/fear/Training_74553971.jpg,,,,confused
images_fer2013/train/fear/Training_5402756.jpg,,,,confused
images_fer2013/train/fear/Training_71614284.jpg,,,,confused
images_fer2013/train/fear/Training_27982616.jpg,,,,confused
images_fer2013/train/fear/Training_63701301.jpg,,,,confused
images_fer2013/train/fear/Training_2068052.jpg,,,,confused
images_fer2013/train/fear/Training_98004480.jpg,,,,confused
images_fer2013/train/fear/Training_17393474.jpg,,,,confused
images_fer2013/train/fear/Training_48381223.jpg,,,,confused
images_fer2013/train/fear/Training_83312568.jpg,,,,confused
images_fer2013/train/fear/Training_86053352.jpg,,,,confused
images_fer2013/train/fear/Training_92400462.jpg,,,,confused
images_fer2013/train/fear/Training_97276171.jpg,,,,confused
images_fer2013/train/fear/Training_53419711.jpg,,,,confused
images_fer2013/train/fear/Training_90314753.jpg,,,,confused
images_fer2013/train/fear/Training_70042615.jpg,,,,confused
images_fer2013/train/fear/Training_12970913.jpg,,,,confused
images_fer2013/train/fear/Training_19811721.jpg,,,,confused
images_fer2013/train/fear/Training_97055076.jpg,,,,confused
images_fer2013/train/fear/Training_32074206.jpg,,,,confused
images_fer2013/train/fear/Training_54698947.jpg,,,,confused
images_fer2013/train/fear/Training_3180360.jpg,,,,confused
images_fer2013/train/fear/Training_11934630.jpg,,,,confused
images_fer2013/train/fear/Training_8703632.jpg,,,,confused
images_fer2013/train/fear/Training_8497941.jpg,,,,confused
images_fer2013/train/fear/Training_83378570.jpg,,,,confused
images_fer2013/train/fear/Training_95694963.jpg,,,,confused
images_fer2013/train/fear/Training_28072091.jpg,,,,confused
images_fer2013/train/fear/Training_39911347.jpg,,,,confused
images_fer2013/train/fear/Training_41011618.jpg,,,,confused
images_fer2013/train/fear/Training_62258157.jpg,,,,confused
images_fer2013/train/fear/Training_62136805.jpg,,,,confused
images_fer2013/train/fear/Training_97942638.jpg,,,,confused
images_fer2013/train/fear/Training_63267703.jpg,,,,confused
images_fer2013/train/fear/Training_11746654.jpg,,,,confused
images_fer2013/train/fear/Training_47541817.jpg,,,,confused
images_fer2013/train/fear/Training_35151545.jpg,,,,confused
images_fer2013/train/fear/Training_98083935.jpg,,,,confused
images_fer2013/train/fear/Training_8403649.jpg,,,,confused
